url_path,views_total,views_unique
/notional-labs/sos,16,7
/notional-labs/sos/issues/38,5,1
/notional-labs/sos/issues,4,2
/notional-labs/sos/tree/master/rpi/full,3,1
/notional-labs/sos/actions,2,1
/notional-labs/sos/actions/runs/1338125780,2,1
/notional-labs/sos/actions/workflows/graviton.yml,1,1
/notional-labs/sos/blob/master/rpi/full/Dockerfile,1,1
/notional-labs/sos/issues/23,1,1
/notional-labs/sos/issues/26,1,1
