url_path,views_total,views_unique
/notional-labs/sos,10,4
/notional-labs/sos/issues,1,1
/notional-labs/sos/issues/23,1,1
/notional-labs/sos/issues/33,1,1
/notional-labs/sos/pulls,1,1
