url_path,views_total,views_unique
/faddat/sos,35,8
/faddat/sos/issues,6,3
/faddat/sos/tree/master/rpi,3,2
/faddat/sos/tree/master/rpi/full,3,2
/faddat/sos/tree/master/starport,3,2
/faddat/sos/commits/master,2,2
/faddat/sos/pulls,2,2
/faddat/sos/network,2,1
/faddat/sos/network/dependencies,2,1
/faddat/sos/tree/master/akash,2,1
