url_path,views_total,views_unique
/faddat/sos,25,8
/faddat/sos/actions,10,1
/faddat/sos/actions/runs/991775404,5,1
/faddat/sos/blob/master/.github/workflows/stats.yml,5,1
/faddat/sos/actions/runs/988060248,3,1
/faddat/sos/edit/master/.github/workflows/stats.yml,3,1
/faddat/sos/tree/github-repo-stats,3,1
/faddat/sos/tree/master/.github/workflows,3,1
/faddat/sos/actions/runs/987731376,2,2
/faddat/sos/issues,2,2
