url_path,views_total,views_unique
/faddat/sos,31,14
/faddat/sos/actions,9,1
/faddat/sos/blob/master/.github/workflows/stats.yml,5,1
/faddat/sos/tree/master/.github/workflows,4,1
/faddat/sos/actions/runs/988060248,3,1
/faddat/sos/edit/master/.github/workflows/stats.yml,3,1
/faddat/sos/tree/master/.github,3,1
/faddat/sos/actions/runs/987731376,2,2
/faddat/sos/actions/runs/987731376/workflow,2,1
/faddat/sos/actions/workflows/stats.yml,2,1
